Tarih,Bölge,Ürün Kategorisi,Ürün Adı,Birim Fiyat (TL),Satış Miktarı,Toplam Tutar (TL),Müşteri Segmenti,Ödeme Yöntemi,Müşteri Yaşı,Cinsiyet,Sipariş Durumu,Müşteri Memnuniyeti,İndirim Oranı
2025-09-04,İstanbul,Kitap & Kırtasiye,Ajanda,141.38,5,706.9,Bireysel,Kredi Kartı,51.0,Kadın,Tamamlandı,4.8,0.12
2025-09-06,Antalya,Ev & Yaşam,Nevresim Takımı,1169.79,6,7018.74,Kurumsal,Kredi Kartı,36.0,Kadın,Tamamlandı,3.5,0.0
2025-09-06,Trabzon,Ev & Yaşam,Yastık,1079.02,6,6474.12,Kurumsal,Havale/EFT,40.0,Erkek,Tamamlandı,4.6,0.0
2025-09-07,Gaziantep,Kitap & Kırtasiye,Kalem Seti,228.8,5,1144.0,Bireysel,Havale/EFT,51.0,Kadın,İade Edildi,2.9,0.27
2025-09-07,Ankara,Kitap & Kırtasiye,Kalem Seti,94.09,1,94.09,Kurumsal,Havale/EFT,32.0,Kadın,İptal Edildi,5.0,0.0
2025-09-07,Bursa,Kitap & Kırtasiye,Kalem Seti,53.47,2,106.94,Kurumsal,Havale/EFT,27.0,Kadın,İade Edildi,,0.21
2025-09-07,Konya,Ev & Yaşam,Mum,1428.58,7,10000.06,Kurumsal,Kredi Kartı,39.0,Erkek,İade Edildi,3.4,0.0
2025-09-07,Ankara,Giyim,Tişört,1447.19,2,2894.38,Bireysel,Kredi Kartı,56.0,Erkek,Tamamlandı,3.8,0.13
2025-09-08,Ankara,Kitap & Kırtasiye,Ajanda,92.44,1,92.44,Bireysel,Kredi Kartı,31.0,Kadın,Tamamlandı,5.0,0.0
2025-09-11,Adana,Giyim,Ceket,296.96,3,890.88,Premium,Banka Kartı,65.0,Erkek,Tamamlandı,3.6,0.0
2025-09-11,Gaziantep,Kitap & Kırtasiye,Ajanda,53.13,3,159.39,Kurumsal,Kredi Kartı,18.0,Erkek,Tamamlandı,3.2,0.0
2025-09-11,İzmir,Kozmetik,Ruj,510.35,4,2041.4,Kurumsal,Havale/EFT,47.0,Kadın,Tamamlandı,5.0,0.0
2025-09-13,Ankara,Kozmetik,Göz Farı,1033.62,2,2067.24,Kurumsal,Kredi Kartı,31.0,Kadın,Tamamlandı,3.8,0.0
2025-09-14,Bursa,Gıda,Bal,246.53,2,493.06,Bireysel,Havale/EFT,35.0,Erkek,İade Edildi,4.8,0.0
2025-09-14,Adana,Gıda,Kuruyemiş,103.25,3,309.75,Bireysel,Havale/EFT,18.0,Erkek,Tamamlandı,4.4,0.0
2025-09-14,Trabzon,Ev & Yaşam,Nevresim Takımı,649.82,2,1299.64,Premium,Kredi Kartı,42.0,Kadın,İptal Edildi,3.6,0.0
2025-09-14,Antalya,Gıda,Bal,147.02,4,588.08,Kurumsal,Kapıda Ödeme,37.0,Kadın,İptal Edildi,4.5,0.0
2025-09-14,Samsun,Ev & Yaşam,Havlu Seti,810.77,2,1621.54,Kurumsal,Havale/EFT,33.0,Erkek,İptal Edildi,3.5,0.21
2025-09-15,İzmir,Elektronik,Dizüstü Bilgisayar,20177.68,8,161421.44,Bireysel,Kredi Kartı,32.0,Kadın,Tamamlandı,3.5,0.11
2025-09-15,İstanbul,Kozmetik,Nemlendirici Krem,766.22,7,5363.54,Bireysel,Havale/EFT,48.0,Erkek,Tamamlandı,4.1,0.0
2025-09-15,İstanbul,Giyim,Elbise,685.87,1,685.87,Bireysel,Kapıda Ödeme,41.0,Kadın,Tamamlandı,4.8,0.0
2025-09-15,Ankara,Giyim,Ayakkabı,1222.0,1,1222.0,Premium,Kredi Kartı,18.0,Erkek,Tamamlandı,4.1,0.0
2025-09-16,Konya,Gıda,Kuruyemiş,199.98,2,399.96,Bireysel,Kapıda Ödeme,38.0,Erkek,İade Edildi,2.2,0.0
2025-09-16,Trabzon,Spor,Pilates Bandı,2108.27,1,2108.27,Premium,Havale/EFT,53.0,Erkek,Beklemede,3.3,0.0
2025-09-16,Antalya,Elektronik,Kulaklık,6016.45,2,12032.9,Bireysel,Kredi Kartı,54.0,Kadın,Tamamlandı,5.0,0.0
2025-09-17,Antalya,Giyim,Pantolon,1594.07,2,3188.14,Kurumsal,Kapıda Ödeme,29.0,Kadın,Tamamlandı,3.9,0.0
2025-09-17,Gaziantep,Gıda,Zeytinyağı,71.55,6,429.3,Kurumsal,Havale/EFT,18.0,Erkek,Beklemede,4.4,0.15
2025-09-18,Antalya,Spor,Yoga Matı,2810.44,7,19673.08,Bireysel,Banka Kartı,27.0,Erkek,Tamamlandı,5.0,0.07
2025-09-19,İzmir,Ev & Yaşam,Mum,616.83,3,1850.49,Bireysel,Havale/EFT,58.0,Erkek,Tamamlandı,4.8,0.0
2025-09-19,Ankara,Elektronik,Tablet,23301.47,1,23301.47,Bireysel,Kredi Kartı,22.0,Erkek,Tamamlandı,4.0,0.0
2025-09-20,Konya,Kozmetik,Göz Farı,672.3,1,672.3,Bireysel,Kredi Kartı,54.0,Erkek,Tamamlandı,3.4,0.25
2025-09-20,İzmir,Ev & Yaşam,Nevresim Takımı,1385.1,2,2770.2,Bireysel,Havale/EFT,28.0,Kadın,Tamamlandı,5.0,0.07
2025-09-21,Konya,Ev & Yaşam,Nevresim Takımı,553.57,1,553.57,Bireysel,Kapıda Ödeme,53.0,Erkek,İade Edildi,4.2,0.0
2025-09-22,İzmir,Ev & Yaşam,Mum,256.16,2,512.32,Bireysel,Kredi Kartı,20.0,Kadın,Tamamlandı,5.0,0.0
2025-09-23,İstanbul,Elektronik,Akıllı Telefon,8426.35,1,8426.35,Bireysel,Kredi Kartı,31.0,Erkek,İptal Edildi,3.2,0.0
2025-09-24,Konya,Gıda,Kuruyemiş,202.34,2,404.68,Kurumsal,Havale/EFT,59.0,Kadın,Tamamlandı,2.7,0.17
2025-09-25,İstanbul,Giyim,Ayakkabı,1103.52,1,1103.52,Kurumsal,Havale/EFT,40.0,Kadın,Tamamlandı,5.0,0.0
2025-09-25,Konya,Kitap & Kırtasiye,Ajanda,70.85,2,141.7,Bireysel,Havale/EFT,46.0,Erkek,Tamamlandı,3.7,0.0
2025-09-25,İzmir,Gıda,Çay,306.56,6,1839.36,Bireysel,Banka Kartı,54.0,Kadın,Tamamlandı,3.5,0.0
2025-09-25,Ankara,Gıda,Zeytinyağı,146.47,9,1318.23,Premium,Kredi Kartı,29.0,Erkek,Tamamlandı,2.1,0.0
2025-09-25,Samsun,Giyim,Elbise,2298.55,9,20686.95,Kurumsal,Kapıda Ödeme,49.0,Kadın,Tamamlandı,4.0,0.0
2025-09-26,Konya,Kitap & Kırtasiye,Defter,291.0,2,582.0,Kurumsal,Banka Kartı,30.0,Kadın,Tamamlandı,3.6,0.29
2025-09-27,Bursa,Ev & Yaşam,Yastık,1348.93,1,1348.93,Kurumsal,Havale/EFT,51.0,Erkek,Tamamlandı,3.1,0.0
2025-09-28,İstanbul,Elektronik,Akıllı Telefon,14641.07,7,102487.49,Bireysel,Havale/EFT,27.0,Erkek,Tamamlandı,4.0,0.0
2025-09-29,Ankara,Elektronik,Akıllı Telefon,3692.85,6,22157.1,Premium,Kredi Kartı,18.0,Erkek,Tamamlandı,3.9,0.16
2025-09-29,İstanbul,Kitap & Kırtasiye,Defter,268.37,6,1610.22,Kurumsal,Kapıda Ödeme,25.0,Kadın,Tamamlandı,2.5,0.0
2025-09-29,İstanbul,Giyim,Ceket,344.95,1,344.95,Bireysel,Kredi Kartı,39.0,Erkek,Tamamlandı,5.0,0.0
2025-09-30,İstanbul,Elektronik,Tablet,17043.16,1,17043.16,Bireysel,Kredi Kartı,36.0,Kadın,Tamamlandı,3.9,0.0
2025-09-30,İstanbul,Giyim,Elbise,1319.67,2,2639.34,Bireysel,Kapıda Ödeme,39.0,Erkek,İptal Edildi,2.2,0.0
2025-10-01,İstanbul,Kozmetik,Nemlendirici Krem,842.31,3,2526.93,Kurumsal,Kapıda Ödeme,43.0,Erkek,Tamamlandı,3.9,0.0
2025-10-01,Gaziantep,Giyim,Ayakkabı,921.73,1,921.73,Kurumsal,Kredi Kartı,30.0,Kadın,Tamamlandı,4.7,0.0
2025-10-01,Trabzon,Gıda,Kahve,89.28,2,178.56,Bireysel,Kredi Kartı,37.0,Kadın,Tamamlandı,2.4,0.0
2025-10-01,Ankara,Kitap & Kırtasiye,Ajanda,164.72,7,1153.04,Bireysel,Kredi Kartı,32.0,Erkek,Tamamlandı,4.2,0.23
2025-10-02,İstanbul,Giyim,Ayakkabı,428.16,6,2568.96,Bireysel,Kredi Kartı,31.0,Erkek,Tamamlandı,4.0,0.0
2025-10-02,İzmir,Elektronik,Akıllı Saat,3055.67,5,15278.35,Bireysel,Kredi Kartı,,Erkek,Tamamlandı,5.0,0.17
2025-10-02,Ankara,Giyim,Elbise,1091.48,1,1091.48,Kurumsal,Kredi Kartı,38.0,Erkek,Tamamlandı,3.8,0.0
2025-10-03,Ankara,Ev & Yaşam,Nevresim Takımı,846.65,2,1693.3,Bireysel,Kredi Kartı,34.0,Erkek,İade Edildi,4.1,0.0
2025-10-03,Bursa,Giyim,Ceket,1899.35,1,1899.35,Bireysel,Kredi Kartı,18.0,Erkek,Tamamlandı,3.2,0.0
2025-10-04,Ankara,Elektronik,Kulaklık,13389.3,2,26778.6,Bireysel,Kredi Kartı,34.0,Kadın,Tamamlandı,3.7,0.28
2025-10-04,İstanbul,Kitap & Kırtasiye,Boyama Kitabı,52.23,1,52.23,Bireysel,Kredi Kartı,33.0,Erkek,İptal Edildi,3.9,0.0
2025-10-05,Samsun,Ev & Yaşam,Havlu Seti,645.68,1,645.68,Bireysel,Havale/EFT,43.0,Erkek,Tamamlandı,4.8,0.28
2025-10-06,Samsun,Elektronik,Akıllı Saat,6993.66,9,62942.94,Premium,Kredi Kartı,26.0,Erkek,Tamamlandı,4.3,0.0
2025-10-06,Bursa,Kozmetik,Parfüm,965.01,4,3860.04,Bireysel,Kapıda Ödeme,18.0,Kadın,Tamamlandı,4.6,0.0
2025-10-06,Samsun,Ev & Yaşam,Havlu Seti,1287.26,2,2574.52,Premium,Havale/EFT,43.0,Erkek,Tamamlandı,5.0,0.0
2025-10-07,Ankara,Kitap & Kırtasiye,Ajanda,122.93,1,122.93,Kurumsal,Kredi Kartı,36.0,Erkek,Tamamlandı,3.4,0.1
2025-10-07,Samsun,Giyim,Ceket,170.91,1,170.91,Kurumsal,Kredi Kartı,22.0,Kadın,Tamamlandı,4.1,0.0
2025-10-07,İstanbul,Elektronik,Akıllı Telefon,9467.69,2,18935.38,Bireysel,Havale/EFT,24.0,Erkek,Beklemede,4.0,0.0
2025-10-07,Antalya,Kitap & Kırtasiye,Kalem Seti,146.19,5,730.95,Bireysel,Kapıda Ödeme,46.0,Kadın,Tamamlandı,3.0,0.0
2025-10-08,Ankara,Spor,Dambıl Seti,221.6,1,221.6,Bireysel,Banka Kartı,31.0,Kadın,İade Edildi,3.9,0.23
2025-10-09,Antalya,Spor,Spor Çantası,719.69,4,2878.76,Bireysel,Banka Kartı,39.0,Erkek,Tamamlandı,4.6,0.18
2025-10-09,Antalya,Spor,Pilates Bandı,1423.97,1,1423.97,Bireysel,Kredi Kartı,23.0,Erkek,Beklemede,4.6,0.0
2025-10-09,İzmir,Giyim,Ceket,200.66,3,601.98,Bireysel,Kredi Kartı,18.0,Kadın,Tamamlandı,4.3,0.26
2025-10-09,Ankara,Gıda,Kahve,250.81,3,752.43,Bireysel,Banka Kartı,18.0,Erkek,Beklemede,3.6,0.14
2025-10-10,İzmir,Spor,Dambıl Seti,991.7,3,2975.1,Kurumsal,Banka Kartı,50.0,Erkek,Tamamlandı,2.9,0.22
2025-10-11,İzmir,Gıda,Çay,329.97,4,1319.88,Bireysel,Banka Kartı,46.0,Kadın,İptal Edildi,2.9,0.0
2025-10-13,Adana,Kitap & Kırtasiye,Boyama Kitabı,53.66,2,107.32,Bireysel,Kapıda Ödeme,29.0,Erkek,İptal Edildi,3.2,0.18
2025-10-14,Konya,Elektronik,Akıllı Saat,7492.4,1,7492.4,Bireysel,Banka Kartı,27.0,Kadın,Tamamlandı,2.4,0.0
2025-10-14,İzmir,Spor,Yoga Matı,2987.2,3,8961.6,Bireysel,Kapıda Ödeme,32.0,Erkek,Tamamlandı,3.6,0.0
2025-10-15,Samsun,Kozmetik,Göz Farı,782.92,2,1565.84,Bireysel,Banka Kartı,41.0,Kadın,Tamamlandı,3.6,0.12
2025-10-15,Trabzon,Gıda,Çay,131.27,1,131.27,Bireysel,Havale/EFT,21.0,Erkek,İptal Edildi,4.6,0.1
2025-10-16,Bursa,Giyim,Ayakkabı,1439.74,2,2879.48,Bireysel,Kredi Kartı,37.0,Kadın,Tamamlandı,3.8,0.0
2025-10-16,İstanbul,Kozmetik,Ruj,320.26,3,960.78,Premium,Kapıda Ödeme,33.0,Erkek,Tamamlandı,4.3,0.0
2025-10-17,İzmir,Giyim,Ayakkabı,1947.84,2,3895.68,Bireysel,Kapıda Ödeme,48.0,Erkek,Tamamlandı,4.2,0.27
2025-10-17,Adana,Kozmetik,Parfüm,85.25,3,255.75,Bireysel,Havale/EFT,46.0,Erkek,Tamamlandı,3.8,0.0
2025-10-17,İzmir,Giyim,Pantolon,690.62,1,690.62,Bireysel,Kredi Kartı,45.0,Kadın,Tamamlandı,3.5,0.11
2025-10-18,İstanbul,Giyim,Tişört,1369.99,1,1369.99,Premium,Banka Kartı,33.0,Kadın,İptal Edildi,5.0,0.0
2025-10-18,İzmir,Ev & Yaşam,Yastık,294.69,2,589.38,Kurumsal,Kapıda Ödeme,23.0,Erkek,Tamamlandı,4.7,0.0
2025-10-19,İstanbul,Kozmetik,Nemlendirici Krem,522.13,1,522.13,Premium,Kapıda Ödeme,57.0,Kadın,Tamamlandı,3.3,0.17
2025-10-20,Ankara,Ev & Yaşam,Mum,1365.13,4,5460.52,Kurumsal,Banka Kartı,35.0,Kadın,Tamamlandı,4.3,0.0
2025-10-20,Gaziantep,Kitap & Kırtasiye,Kalem Seti,249.06,2,498.12,Premium,Havale/EFT,34.0,Erkek,Tamamlandı,4.0,0.0
2025-10-20,Gaziantep,Ev & Yaşam,Mum,213.13,5,1065.65,Bireysel,Banka Kartı,18.0,Kadın,Tamamlandı,2.7,0.0
2025-10-20,İzmir,Elektronik,Tablet,4782.14,1,4782.14,Premium,Kapıda Ödeme,34.0,Kadın,Tamamlandı,4.2,0.0
2025-10-20,İstanbul,Ev & Yaşam,Mum,1246.89,1,1246.89,Kurumsal,Kapıda Ödeme,30.0,Erkek,Tamamlandı,4.7,0.0
2025-10-21,Antalya,Giyim,Tişört,1873.97,3,5621.91,Kurumsal,Banka Kartı,47.0,Kadın,Tamamlandı,4.7,0.0
2025-10-21,İstanbul,Elektronik,Dizüstü Bilgisayar,4782.23,2,9564.46,Kurumsal,Banka Kartı,41.0,Kadın,Tamamlandı,3.4,0.0
2025-10-21,İstanbul,Elektronik,Dizüstü Bilgisayar,13453.33,3,40359.99,Bireysel,Havale/EFT,31.0,Kadın,Tamamlandı,3.0,0.27
2025-10-22,Konya,Gıda,Çay,175.4,10,1754.0,Kurumsal,Banka Kartı,44.0,Erkek,İade Edildi,4.8,0.29
2025-10-22,İstanbul,Kozmetik,Güneş Kremi,923.84,1,923.84,Bireysel,Banka Kartı,,Kadın,İptal Edildi,3.9,0.0
2025-10-23,Ankara,Spor,Yoga Matı,1519.76,1,1519.76,Premium,Banka Kartı,21.0,Erkek,Tamamlandı,3.0,0.0
2025-10-23,Trabzon,Spor,Yoga Matı,1435.1,8,11480.8,Kurumsal,Kapıda Ödeme,18.0,Kadın,Tamamlandı,3.7,0.0
2025-10-23,Gaziantep,Elektronik,Akıllı Telefon,21106.86,8,168854.88,Bireysel,Kredi Kartı,57.0,Erkek,İptal Edildi,4.8,0.06
2025-10-24,Gaziantep,Kozmetik,Ruj,900.35,4,3601.4,Bireysel,Kapıda Ödeme,48.0,Kadın,Tamamlandı,4.3,0.07
2025-10-24,Adana,Elektronik,Dizüstü Bilgisayar,5521.99,1,5521.99,Bireysel,Kapıda Ödeme,25.0,Erkek,Tamamlandı,1.3,0.05
2025-10-24,Samsun,Kozmetik,Ruj,861.96,2,1723.92,Bireysel,Kapıda Ödeme,27.0,Kadın,Tamamlandı,3.2,0.16
2025-10-25,Antalya,Spor,Pilates Bandı,1370.91,2,2741.82,Premium,Kredi Kartı,39.0,Erkek,Tamamlandı,3.1,0.0
2025-10-25,Samsun,Giyim,Ayakkabı,1954.26,2,3908.52,Kurumsal,Banka Kartı,21.0,Erkek,Tamamlandı,4.0,0.0
2025-10-25,Antalya,Giyim,Tişört,148.05,2,296.1,Premium,Kapıda Ödeme,42.0,Erkek,Beklemede,3.9,0.0
2025-10-25,İzmir,Gıda,Kuruyemiş,199.05,2,398.1,Bireysel,Kredi Kartı,29.0,Kadın,İade Edildi,4.7,0.16
2025-10-25,Bursa,Gıda,Zeytinyağı,39.89,3,119.67,Bireysel,Havale/EFT,21.0,Kadın,Tamamlandı,3.9,0.24
2025-10-25,Ankara,Ev & Yaşam,Havlu Seti,977.09,3,2931.27,Bireysel,Banka Kartı,44.0,Kadın,İptal Edildi,4.5,0.0
2025-10-25,İzmir,Kitap & Kırtasiye,Roman,216.56,7,1515.92,Kurumsal,Kredi Kartı,33.0,Kadın,Tamamlandı,4.6,0.29
2025-10-26,İzmir,Kozmetik,Güneş Kremi,244.03,2,488.06,Bireysel,Havale/EFT,47.0,Kadın,Tamamlandı,2.7,0.2
2025-10-26,İzmir,Ev & Yaşam,Dekoratif Vazo,841.34,2,1682.68,Kurumsal,Kapıda Ödeme,24.0,Erkek,Tamamlandı,5.0,0.0
2025-10-27,Adana,Giyim,Ceket,2373.11,5,11865.55,Bireysel,Havale/EFT,32.0,Kadın,Tamamlandı,3.8,0.27
2025-10-27,İzmir,Spor,Koşu Ayakkabısı,1732.63,2,3465.26,Bireysel,Havale/EFT,26.0,Kadın,Tamamlandı,3.3,0.0
2025-10-27,Bursa,Giyim,Ayakkabı,2492.38,1,2492.38,Kurumsal,Havale/EFT,19.0,Erkek,İade Edildi,4.1,0.27
2025-10-27,İstanbul,Gıda,Kuruyemiş,379.38,4,1517.52,Premium,Banka Kartı,37.0,Kadın,İade Edildi,5.0,0.0
2025-10-28,Ankara,Giyim,Pantolon,386.46,2,772.92,Bireysel,Banka Kartı,51.0,Erkek,Tamamlandı,2.5,0.13
2025-10-29,İzmir,Elektronik,Dizüstü Bilgisayar,20725.6,2,41451.2,Bireysel,Banka Kartı,31.0,Erkek,Tamamlandı,4.1,0.0
2025-10-30,Bursa,Giyim,Pantolon,772.8,5,3864.0,Bireysel,Banka Kartı,26.0,Erkek,İptal Edildi,3.7,0.0
2025-10-31,İstanbul,Kozmetik,Güneş Kremi,808.19,1,808.19,Bireysel,Kredi Kartı,18.0,Kadın,İade Edildi,5.0,0.0
2025-10-31,Konya,Ev & Yaşam,Dekoratif Vazo,673.26,2,1346.52,Kurumsal,Kredi Kartı,29.0,Erkek,Tamamlandı,4.0,0.0
2025-10-31,İstanbul,Giyim,Ceket,1668.88,2,3337.76,Bireysel,Kredi Kartı,35.0,Kadın,Tamamlandı,5.0,0.0
2025-10-31,Adana,Gıda,Çay,485.4,6,2912.4,Bireysel,Havale/EFT,26.0,Kadın,Beklemede,4.0,0.1
2025-11-02,Bursa,Elektronik,Kulaklık,12579.24,1,12579.24,Bireysel,Banka Kartı,40.0,Kadın,Tamamlandı,3.9,0.19
2025-11-02,İstanbul,Elektronik,Tablet,6205.03,5,31025.15,Bireysel,Kredi Kartı,37.0,Erkek,Tamamlandı,3.8,0.15
2025-11-02,İstanbul,Gıda,Kahve,223.23,3,669.69,Bireysel,Havale/EFT,30.0,Kadın,Tamamlandı,3.7,0.26
2025-11-02,İstanbul,Kitap & Kırtasiye,Kalem Seti,104.16,3,312.48,Bireysel,Kapıda Ödeme,47.0,Kadın,Tamamlandı,3.0,0.0
2025-11-03,İzmir,Elektronik,Tablet,7338.7,4,29354.8,Premium,Kredi Kartı,39.0,Erkek,Tamamlandı,5.0,0.15
2025-11-03,Bursa,Gıda,Kuruyemiş,265.41,3,796.23,Bireysel,Banka Kartı,25.0,Kadın,Tamamlandı,4.0,0.24
2025-11-03,Samsun,Elektronik,Akıllı Telefon,22589.97,3,67769.91,Premium,Kredi Kartı,32.0,Erkek,Tamamlandı,3.6,0.0
2025-11-04,İzmir,Ev & Yaşam,Havlu Seti,783.9,1,783.9,Kurumsal,Kapıda Ödeme,54.0,Kadın,Tamamlandı,4.8,0.18
2025-11-05,Ankara,Spor,Pilates Bandı,2902.89,2,5805.78,Bireysel,Havale/EFT,26.0,Erkek,Tamamlandı,2.7,0.0
2025-11-05,Bursa,Kozmetik,Nemlendirici Krem,767.03,2,1534.06,Premium,Banka Kartı,20.0,Erkek,Tamamlandı,4.8,0.0
2025-11-06,İzmir,Ev & Yaşam,Mum,469.27,2,938.54,Bireysel,Havale/EFT,45.0,Erkek,Tamamlandı,4.7,0.25
2025-11-06,İstanbul,Kitap & Kırtasiye,Kalem Seti,245.23,1,245.23,Kurumsal,Havale/EFT,43.0,Kadın,Tamamlandı,2.0,0.0
2025-11-06,Konya,Elektronik,Akıllı Telefon,7396.19,2,14792.38,Bireysel,Kredi Kartı,35.0,Kadın,İade Edildi,3.7,0.0
2025-11-06,Adana,Gıda,Zeytinyağı,33.33,1,33.33,Premium,Havale/EFT,44.0,Erkek,Tamamlandı,4.6,0.0
2025-11-07,İzmir,Kozmetik,Parfüm,344.73,3,1034.19,Bireysel,Havale/EFT,50.0,Kadın,Tamamlandı,4.4,0.0
2025-11-07,Bursa,Elektronik,Dizüstü Bilgisayar,12895.18,1,12895.18,Bireysel,Banka Kartı,36.0,Kadın,Tamamlandı,2.9,0.14
2025-11-07,Antalya,Ev & Yaşam,Nevresim Takımı,1288.88,9,11599.92,Bireysel,Kredi Kartı,,Erkek,Tamamlandı,5.0,0.27
2025-11-08,Ankara,Elektronik,Kulaklık,7823.69,1,7823.69,Bireysel,Banka Kartı,29.0,Erkek,Tamamlandı,4.0,0.0
2025-11-11,Gaziantep,Gıda,Bal,200.28,4,801.12,Kurumsal,Banka Kartı,23.0,Kadın,Tamamlandı,3.4,0.0
2025-11-12,Adana,Giyim,Pantolon,2408.18,4,9632.72,Kurumsal,Havale/EFT,39.0,Kadın,Beklemede,2.9,0.28
2025-11-12,Trabzon,Ev & Yaşam,Mum,203.19,2,406.38,Bireysel,Banka Kartı,39.0,Erkek,Tamamlandı,3.6,0.11
2025-11-12,Ankara,Gıda,Çay,139.45,3,418.35,Bireysel,Banka Kartı,29.0,Kadın,Tamamlandı,3.3,0.0
2025-11-12,Ankara,Gıda,Kahve,425.56,4,1702.24,Bireysel,Havale/EFT,41.0,Erkek,Tamamlandı,3.8,0.08
2025-11-12,Ankara,Giyim,Ayakkabı,732.78,1,732.78,Bireysel,Kredi Kartı,41.0,Kadın,Tamamlandı,5.0,0.0
2025-11-13,Konya,Gıda,Zeytinyağı,355.9,2,711.8,Kurumsal,Kredi Kartı,35.0,Kadın,Tamamlandı,2.9,0.0
2025-11-14,Adana,Kozmetik,Güneş Kremi,443.74,1,443.74,Bireysel,Kapıda Ödeme,34.0,Erkek,Tamamlandı,2.6,0.0
2025-11-14,Ankara,Ev & Yaşam,Dekoratif Vazo,1275.05,3,3825.15,Bireysel,Havale/EFT,,Kadın,Tamamlandı,3.3,0.18
2025-11-14,Konya,Gıda,Zeytinyağı,273.81,1,273.81,Bireysel,Kredi Kartı,49.0,Kadın,İptal Edildi,3.2,0.0
2025-11-15,Antalya,Giyim,Ceket,2099.39,2,4198.78,Bireysel,Kredi Kartı,26.0,Erkek,Tamamlandı,4.8,0.19
2025-11-15,Ankara,Ev & Yaşam,Havlu Seti,391.74,4,1566.96,Kurumsal,Banka Kartı,50.0,Erkek,Tamamlandı,3.5,0.0
2025-11-15,İzmir,Elektronik,Kulaklık,7391.47,1,7391.47,Bireysel,Kredi Kartı,30.0,Erkek,İptal Edildi,3.3,0.0
2025-11-15,Ankara,Elektronik,Akıllı Telefon,12841.13,2,25682.26,Kurumsal,Banka Kartı,40.0,Kadın,Tamamlandı,3.0,0.0
2025-11-15,İzmir,Spor,Dambıl Seti,2813.52,4,11254.08,Bireysel,Kredi Kartı,18.0,Erkek,İptal Edildi,4.6,0.0
2025-11-16,İstanbul,Ev & Yaşam,Mum,1116.08,1,1116.08,Bireysel,Banka Kartı,39.0,Erkek,Tamamlandı,4.4,0.14
2025-11-17,Ankara,Elektronik,Dizüstü Bilgisayar,23992.36,7,167946.52,Kurumsal,Banka Kartı,37.0,Kadın,Tamamlandı,2.4,0.0
2025-11-18,İstanbul,Gıda,Bal,487.11,1,487.11,Premium,Havale/EFT,18.0,Erkek,Tamamlandı,3.7,0.19
2025-11-18,İstanbul,Elektronik,Kulaklık,2914.4,1,2914.4,Bireysel,Kredi Kartı,29.0,Kadın,İade Edildi,4.1,0.28
2025-11-19,Antalya,Giyim,Tişört,1485.46,3,4456.38,Bireysel,Kredi Kartı,28.0,Erkek,Tamamlandı,3.8,0.24
2025-11-19,Trabzon,Spor,Yoga Matı,1252.8,5,6264.0,Premium,Havale/EFT,18.0,Erkek,Tamamlandı,4.3,0.18
2025-11-19,Ankara,Giyim,Ayakkabı,2024.94,5,10124.7,Bireysel,Kredi Kartı,18.0,Kadın,Tamamlandı,3.9,0.0
2025-11-19,İstanbul,Giyim,Elbise,874.38,3,2623.14,Bireysel,Kredi Kartı,18.0,Kadın,Tamamlandı,5.0,0.3
2025-11-20,İzmir,Ev & Yaşam,Yastık,594.22,6,3565.32,Bireysel,Banka Kartı,56.0,Kadın,Tamamlandı,4.2,0.28
2025-11-20,İstanbul,Giyim,Elbise,2455.04,1,2455.04,Bireysel,Banka Kartı,29.0,Erkek,Tamamlandı,4.0,0.0
2025-11-21,İstanbul,Ev & Yaşam,Havlu Seti,1099.13,1,1099.13,Kurumsal,Kapıda Ödeme,18.0,Kadın,İade Edildi,4.6,0.18
2025-11-21,Konya,Giyim,Elbise,856.18,2,1712.36,Bireysel,Banka Kartı,45.0,Erkek,Tamamlandı,2.6,0.15
2025-11-21,Gaziantep,Giyim,Ceket,648.78,3,1946.34,Bireysel,Banka Kartı,51.0,Kadın,Tamamlandı,4.4,0.0
2025-11-22,Ankara,Ev & Yaşam,Dekoratif Vazo,643.31,2,1286.62,Kurumsal,Kredi Kartı,30.0,Kadın,Tamamlandı,5.0,0.21
2025-11-22,Samsun,Spor,Dambıl Seti,2764.92,3,8294.76,Kurumsal,Kredi Kartı,29.0,Erkek,Beklemede,5.0,0.0
2025-11-22,İstanbul,Kozmetik,Nemlendirici Krem,789.28,3,2367.84,Bireysel,Kredi Kartı,21.0,Kadın,İade Edildi,5.0,0.28
2025-11-22,Konya,Ev & Yaşam,Nevresim Takımı,1320.1,1,1320.1,Bireysel,Kapıda Ödeme,32.0,Erkek,İade Edildi,2.2,0.0
2025-11-23,İzmir,Elektronik,Kulaklık,12791.63,1,12791.63,Kurumsal,Havale/EFT,44.0,Erkek,İptal Edildi,5.0,0.09
2025-11-23,İzmir,Spor,Yoga Matı,2171.12,2,4342.24,Bireysel,Kredi Kartı,23.0,Erkek,Beklemede,4.8,0.0
2025-11-25,İzmir,Giyim,Ceket,1622.27,1,1622.27,Kurumsal,Banka Kartı,44.0,Erkek,Tamamlandı,4.6,0.28
2025-11-26,Bursa,Spor,Koşu Ayakkabısı,1096.44,3,3289.32,Kurumsal,Kredi Kartı,19.0,Erkek,Tamamlandı,3.3,0.0
2025-11-26,İstanbul,Elektronik,Kulaklık,2090.03,1,2090.03,Bireysel,Kapıda Ödeme,52.0,Kadın,İade Edildi,4.1,0.08
